code,filename,causal_event,sentence_nb,causal_type, avg_strength ,agreement_score,text,batch_code 
POS,FlynnVinceKillShotBS.txt,Lewis had been thinking about this for some time_Lewis was patient and tenacious ,1_3,IREC,2,0,"Lewis had been thinking about this for some time , plotting his line of questioning ._Lewis was patient and tenacious , and his reports were given serious weight by the deputy director of operations .",AY
POS,PowersKevinYellowBirdsPW.txt,"They were hidden in alleys , were found in bloating piles in the troughs of the hills outside the cities_Their bodies lined the pocked avenues at irregular intervals .",2_1,IREC,1,0,"They were hidden in alleys , were found in bloating piles in the troughs of the hills outside the cities , the faces puffed and green , allergic now to life ._Their bodies lined the pocked avenues at irregular intervals .",AY
POS,PowersKevinYellowBirdsPW.txt,"The war had tried its best to kill us all : man , woman , child_allergic now to life .",3_2,IREC,2,0,"The war had tried its best to kill us all : man , woman , child ._They were hidden in alleys , were found in bloating piles in the troughs of the hills outside the cities , the faces puffed and green , allergic now to life .",AY
POS,PattersonJamesthAnniversaryBS.txt,"Cindy was terminally lovesick_“ I love my dress , ” said Cindy ",2_1,IREC,2,0,"She was probably the first bridesmaid in the world to express that sentiment , but Cindy was terminally lovesick ._“ I love my dress , ” said Cindy , fingering the peach-colored silk organza .",AY
POS,BarnesJulianArthurGeorgePW.txt,High mortality rates and cramped circumstances made for early learning ._ A small boy and a corpse : such encounters would not have been so rare in the Edinburgh of his time .,2_1,IREC,3,0,High mortality rates and cramped circumstances made for early learning ._A small boy and a corpse : such encounters would not have been so rare in the Edinburgh of his time .,AY
POS,StJohnMandelEmilyStationElevenPW.txt,Jeevan realized this charade_He was moved by the decency of it . ,1_2,IREC,3,0,"Jeevan realized this charade must be for Arthur ’s family , so they would n’t be notified of his death via the evening news ._He was moved by the decency of it .",AY
POS,BaldacciDavidTheInnocentBS.txt,one of their black sheep had been killed ._ They would demand a full investigation,1_3,IREC,3,0,He was certain that even the Saudi royal family would be relieved that one of their black sheep had been killed ._They would demand a full investigation .,AY
POS,BaldacciDavidTheInnocentBS.txt,one of their black sheep had been killed ._ Their official statement would condemn such an act of violence ,1_2,IREC,2,0,He was certain that even the Saudi royal family would be relieved that one of their black sheep had been killed ._Their official statement would condemn such an act of violence .,AY
POS,KnowlesJoSeeYouatHarry'sMG.txt,"“ I do n’t know why you bother coming after me , ” he says ,_ ""“ I ’m your sister . ",1_2,IREC,2,0,"“ I do n’t know why you bother coming after me , ” he says , picking at the rubber on the sole of his sneakers the way he always does ._“ I ’m your sister .",AY
POS,KeplingerKodyShutOutYA.txt,I do n’t want you involved in all that_I 'm serious,2_1,IREC,3,0,"I do n’t want you involved in all that . ”_“ I know I probably should n’t have called you out in front of Dad and Logan , but I ’m serious .",AY
POS,RussellRachelReneeTalesfromaNotSoGlamTVStarMG.txt,Three guards were talking to Mr. Grumpy_it occurred to me that security might be on the lookout for US,1_2,IREC,3,0,"Three guards were talking to Mr. Grumpy , the guy who ’d told us to leave the premises ._That ’s when it occurred to me that security might be on the lookout for US !",AY
POS,SafranFoerJonathanExtremelyLoudandIncrediblyCloseBS.txt,"“ What ’s he saying ? ” _ She said , “ His grandfather loved animals more than he loved people . ” ",1_2,IREC,2,0,No Text,AY
POS,SafranFoerJonathanExtremelyLoudandIncrediblyCloseBS.txt,"She said , “ His grandfather loved animals more than he loved people . ” _I said , “ Get it ?",2_3,IREC,2,0,No Text,AY
POS,LimbaughRushRushRevereandtheBravePilgrimsYA.txt,Right now I need you to open the time portal . ” _“ Back to the future ? ”,2_3,IREC,2,0,Right now I need you to open the time portal . ”_“ Back to the future ? ”,AY
POS,ParkJessicaFlat-OutLoveYA.txt,"“ If Flat Finn loses what he perceives to be love handles , I ’ll reward him with a one-time double sundae . ”_“ Deal .",1_2,IREC,2,0,"“ If Flat Finn loses what he perceives to be love handles , I ’ll reward him with a one-time double sundae . ”_“ Deal .",AY
POS,GlinesAbbiUntilFridayNightYA,“ I wish you ’d take the time to get to know her . ”_“ Just talked to her .,1_2,IREC,2,0,"Then , dropping her voice a little : “ I wish you ’d take the time to get to know her . ”_“ Just talked to her .",AY
POS,GlinesAbbiUntilFridayNightYA,"“ Just talked to her ._She , uh , wrote to me , ” he replied .",2_3,IREC,2,0,"“ Just talked to her ._She , uh , wrote to me , ” he replied .",AY
POS,TheStoryofaStuffedEl.txt,"What made you think that ? """"""""_"" Well , some of the toy animals have a squeaker inside them , and make a noise when you press it",2_3,IREC,2,0,"What made you think that ? """"""""_"""""""" Well , some of the toy animals have a squeaker inside them , and make a noise when you press it .",AY
POS,DiCamilloKateLouisiana'sWayHomeMG.txt,Raymie and Beverly were the friends of my heart_I could not survive without them .,1_2,IREC,3,0,"Raymie and Beverly were the friends of my heart , and they had been my best friends for two solid years ._I could not survive without them .",AY
POS,HempelAmyTheCollectedStoriesofAmyHempelPW.txt,Wo n’t chafe or ride up . _ I like it,2_1,IREC,3,0,Wo n’t chafe or ride up . ”_“ I like it because it ’s more absorbent than those other brands .,AY
POS,ChildLeeHighHeatBS.txt,"The man said , “ Do you know who I am ? ”_ Reacher said , “ What difference would it make ? ”",1_2,IREC,2,0,No Text,AY
POS,ChildLeeHighHeatBS.txt,"Reacher said , “ What difference would it make ? ”_ “ You ’re pissing off the wrong people . ”",2_3,IREC,2,0,No Text,AY
POS,KlineChristinaBakerOrphanTrainBS.txt,do n’t insult me with a lie _ Susan LeBlanc was having none of it,2_1,IREC,3,0,No Text,AY
POS,AkpanUwemSayYoureOneBS.txt,He wanted us to wait for Maisha ._ he refused .,2_1,IREC,3,0,No Text,AY
POS,BaldacciDavidKingandMaxwellBS.txt,"ay too close . ” _ “ How many times have I almost lost you ? ” she said ,",2_3,IREC,2,0,No Text,AY
POS,ZappiaFranscescaMadeYouUpYA,“ Will you help me get the lobsters out ? ” _ he nodded,1_3,IREC,2,0,“ Will you help me get the lobsters out ? ”_Then he nodded .,AY
POS,AuelJeanM.TheLandofPaintedCavesBS.txt,And they know how many they are and how many we are_They may see us as something like a herd of horses,1,IRAC,2,0,"And they know how many they are and how many we are , ” Ayla said , then added , “ They may see us as something like a herd of horses or aurochs and think they may be able to single out a weak one .",LM
POS,BaldacciDavidTheHitBS.txt,The picture was now crystal clear_almost as if he were there ,1,IRAC,2,0,"The picture was now crystal clear , almost as if he were there .",LM
POS,BulawayoNoVioletWeNeedPW.txt,A guava seed is stuck between my gum and my last side tooth_I try to reach for it with my tongue,3,IRAC,3,0,A guava seed is stuck between my gum and my last side tooth and I try to reach for it with my tongue .,LM
POS,CaptainBoldhearttheL.txt,"our hero , considering himself spited by a Latin-Grammar-Master_demanded the satisfaction due from one man of honour to another",2,IRAC,2,0,"It seems that our hero , considering himself spited by a Latin-Grammar-Master , demanded the satisfaction due from one man of honour to another .",LM
POS,DaySylviaEntwinedwithYouBS.txt,The orgasm took me by surprise_my back bowing as the heated pleasure tore through me,1,IRAC,3,0,"The orgasm took me by surprise , my back bowing as the heated pleasure tore through me .",LM
POS,GephartDonnaLilyandDunkinMG.txt,"I have enough money for only one iced coffee , though , and two doughnuts_so that ’s what I buy",1,IRAC,3,0,"I have enough money for only one iced coffee , though , and two doughnuts , so that ’s what I buy .",LM
POS,GephartDonnaLilyandDunkinMG.txt,After adding several packets of sugar to my coffee and guzzling it_I decide to save the doughnuts till I get back,2,IRAC,2,0,"After adding several packets of sugar to my coffee and guzzling it , I decide to save the doughnuts till I get back .",LM
POS,HalfaDozenGirls.txt,"Mrs. Adams bit her lip for an instant_and a clear , bright color came into her cheeks ",1,IRAC,1,0,"Mrs. Adams bit her lip for an instant , and a clear , bright color came into her cheeks ; but after a moment she replied quietly , -- """""""" You must allow me to be the judge of that , Jane . """"""""",LM
POS,JinHaWarTrashPW.txt,Sometimes when I walk along the streets here_a sudden consternation will overtake me,1,IRAC,3,0,"Sometimes when I walk along the streets here , a sudden consternation will overtake me , as though an invisible hand might grip the front of my shirt and pull it out of my belt to reveal my secret to passersby .",LM
POS,JinHaWarTrashPW.txt,an invisible hand might grip the front of my shirt and pull it out of my belt_to reveal my secret to passersby,1,IRAC,2,0,"Sometimes when I walk along the streets here , a sudden consternation will overtake me , as though an invisible hand might grip the front of my shirt and pull it out of my belt to reveal my secret to passersby .",LM
